auth_id,business_latitude,business_longitude,business_category,category_id,delivery_charge,serving_distance,business_status,OpeningTime,OpeningTime2,prepration_time,commission,is_business_delivering,discount_percentage,status,verified,rank,language,business_rating,sunday_from_time1,sunday_to_time1,sunday_from_time2,sunday_to_time2,monday_from_time1,monday_to_time1,monday_from_time2,monday_to_time2,tuesday_from_time1,tuesday_to_time1,tuesday_from_time2,tuesday_to_time2,wednesday_from_time1,wednesday_to_time1,wednesday_from_time2,wednesday_to_time2,thursday_from_time1,thursday_to_time1,thursday_from_time2,thursday_to_time2,friday_from_time1,friday_to_time1,friday_from_time2,friday_to_time2,saturday_from_time1,saturday_to_time1,saturday_from_time2,saturday_to_time2,primary_tags,open_close_flags,vendor_tag,business_tags,one_click_vendor,country_id,business_city,business_creation_date,updated_at,device_type,display_orders,business_id
119200.0,-0.1858249999999742,0.4824509090909494,Restaurants,2.0,0.7,15.0,1.0,12:00PM-11:59PM,-,10,,Yes,0.0,1.0,1,11,,4.2,12:00:00,23:59:00,,,12:00:00,23:59:00,,,12:00:00,23:59:00,,,12:00:00,23:59:00,,,12:00:00,23:59:00,,,15:00:00,23:59:00,,,15:00:00,23:59:00,,,"{""primary_tags"":""134""}",1.0,"38,16,23","Fresh Juices,Sandwiches,Shawarma",Y,1.0,1.0,2019-10-21 14:36:50,2020-04-06 23:12:29,3,1,57
119276.0,-0.5912730769230697,0.0955986363636933,Restaurants,2.0,0.7,15.0,1.0,00:01AM-01:00AM,09:00AM-11:59PM,10,,Yes,0.0,1.0,1,11,,4.3,12:00:00,23:59:00,,,12:00:00,23:59:00,,,12:00:00,23:59:00,,,12:00:00,23:59:00,,,12:00:00,23:59:00,,,14:00:00,23:59:00,,,14:00:00,23:59:00,,,"{""primary_tags"":""134""}",1.0,"38,16,23","Fresh Juices,Sandwiches,Shawarma",Y,1.0,1.0,2019-10-22 07:29:36,2020-04-07 20:09:45,3,1,49
124101.0,-0.1161730769230728,0.5707072727273654,Restaurants,2.0,0.7,14.0,1.0,9-22,-,10,,Yes,0.0,1.0,1,11,,4.4,11:45:00,15:45:00,18:30:00,23:00:00,11:45:00,15:45:00,18:30:00,22:30:00,11:45:00,15:45:00,18:30:00,23:00:00,11:45:00,15:45:00,18:30:00,23:00:00,11:45:00,15:45:00,18:30:00,23:00:00,11:45:00,15:45:00,18:30:00,23:00:00,11:45:00,15:45:00,18:30:00,23:00:00,"{""primary_tags"":""2072""}",1.0,"31,8,10,44,33","Biryani,Desserts,Indian,Kebabs,Rice",Y,1.0,1.0,2019-11-17 08:39:42,2020-04-07 15:31:12,3,1,92
124147.0,0.6140942307692555,0.5274327272726442,Restaurants,2.0,0.7,15.0,1.0,08:00AM-11:00PM,-,10,,Yes,0.0,1.0,1,1,,4.5,11:00:00,15:30:00,18:30:00,22:30:00,11:00:00,15:30:00,18:30:00,23:00:00,11:00:00,15:30:00,18:30:00,23:00:00,11:00:00,15:30:00,18:30:00,23:00:00,11:00:00,15:30:00,18:30:00,23:00:00,11:45:00,15:30:00,18:30:00,23:00:00,11:00:00,15:30:00,18:30:00,23:00:00,"{""primary_tags"":""2072""}",1.0,"31,8,10,44,33","Biryani,Desserts,Indian,Kebabs,Rice",Y,1.0,1.0,2019-11-17 13:27:17,2020-04-07 21:46:01,3,1,47
124250.0,-0.5953249999999973,0.0956388636363093,Restaurants,2.0,0.7,15.0,1.0,9-22,-,10,,Yes,0.0,1.0,1,11,,4.4,11:30:00,15:30:00,18:30:00,23:00:00,11:30:00,15:30:00,18:30:00,23:00:00,11:30:00,15:30:00,18:30:00,23:00:00,11:30:00,15:30:00,18:30:00,23:00:00,11:30:00,15:30:00,18:30:00,23:00:00,11:30:00,15:30:00,18:30:00,23:00:00,11:30:00,15:30:00,18:30:00,22:30:00,"{""primary_tags"":""2072""}",1.0,"31,8,10,44,33","Biryani,Desserts,Indian,Kebabs,Rice",Y,1.0,1.0,2019-11-18 08:07:10,2020-04-07 17:40:41,3,1,40
130436.0,-0.4961384615384956,0.7402140909090968,Restaurants,2.0,0.0,6.0,1.0,,,10,,Yes,0.0,1.0,1,1,,4.0,00:00:00,01:30:00,08:00:00,23:59:00,00:00:00,01:30:00,08:00:00,23:59:00,00:00:00,01:30:00,08:00:00,23:59:00,00:00:00,01:30:00,08:00:00,23:59:00,00:00:00,01:30:00,08:00:00,23:59:00,00:00:00,01:30:00,08:00:00,23:59:00,00:00:00,01:30:00,08:00:00,23:59:00,"{""primary_tags"":""2396""}",1.0,"1,4,5,6,8,91,30,43,48,24","American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads",Y,1.0,1.0,2019-12-21 00:16:09,2020-04-07 15:09:12,3,1,98
130447.0,-1.269317307692352,0.082343181818184,Restaurants,2.0,0.0,5.0,1.0,,,10,,Yes,0.0,1.0,1,1,,4.3,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,"{""primary_tags"":""2396""}",1.0,"1,4,5,6,8,91,30,43,48,24","American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads",Y,1.0,1.0,2019-12-21 12:31:16,2020-04-07 19:01:17,3,1,7
130450.0,-0.1169038461538417,0.1815831818183232,Restaurants,2.0,0.0,5.0,1.0,,,10,,Yes,0.0,1.0,1,1,,4.0,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,"{""primary_tags"":""2396""}",1.0,"1,4,5,6,8,91,30,43,48,24","American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads",Y,1.0,1.0,2019-12-21 12:37:34,2020-04-08 03:43:30,3,1,38
130451.0,-0.44182307692315,0.0994793181817988,Restaurants,2.0,0.0,6.0,1.0,,,10,,Yes,0.0,1.0,1,11,,4.1,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,"{""primary_tags"":""2396""}",1.0,"1,4,5,6,8,91,30,43,48,24","American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads",Y,1.0,1.0,2019-12-21 12:40:36,2020-04-06 16:19:44,3,1,24
130455.0,-1.5880596153847006,-0.0664411363635964,Restaurants,2.0,0.0,10.0,1.0,,,10,,Yes,0.0,1.0,1,1,,4.1,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,"{""primary_tags"":""2396""}",1.0,"1,4,5,6,8,91,30,43,48,24","American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads",Y,1.0,1.0,2019-12-21 12:47:39,2020-04-07 20:01:33,3,1,13
130463.0,2.14520576923076,0.745025454545473,Restaurants,2.0,0.0,8.0,1.0,,,10,,Yes,0.0,1.0,1,1,,4.2,00:00:00,01:30:00,11:00:00,23:59:00,00:00:00,01:30:00,11:00:00,23:59:00,00:00:00,01:30:00,11:00:00,23:59:00,00:00:00,01:30:00,11:00:00,23:59:00,00:00:00,01:30:00,11:00:00,23:59:00,00:00:00,01:30:00,11:00:00,23:59:00,00:00:00,01:30:00,11:00:00,23:59:00,"{""primary_tags"":""2396""}",1.0,"1,5,8,91,30,48,24","American,Burgers,Desserts,Free Delivery,Fries,Kids meal,Salads",Y,1.0,1.0,2019-12-21 13:02:32,2020-04-07 01:50:41,3,1,60
130464.0,0.2514692307692175,0.4836324999999767,Restaurants,2.0,0.0,7.0,1.0,,,10,,Yes,0.0,1.0,1,11,,4.3,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,"{""primary_tags"":""2396""}",1.0,"1,4,5,6,8,91,30,43,48,24","American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads",Y,1.0,1.0,2019-12-21 13:04:34,2020-04-06 23:53:16,3,1,65
130468.0,0.0198173076922852,0.5870874999998449,Restaurants,2.0,0.0,3.0,1.0,,,10,,Yes,0.0,1.0,1,11,,4.2,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,00:00:00,01:30:00,08:15:00,23:59:00,"{""primary_tags"":""2396""}",1.0,"1,4,5,6,8,91,30,43,48,24","American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads",Y,1.0,1.0,2019-12-21 13:12:09,2020-04-07 14:26:08,3,1,80
132953.0,13.335130769230892,-1.4495563636363662,Restaurants,2.0,0.7,12.0,1.0,,,20,,Yes,0.0,1.0,1,11,,4.3,11:00:00,12:30:00,16:30:00,23:15:00,11:00:00,12:30:00,16:30:00,23:15:00,11:00:00,12:30:00,16:30:00,23:15:00,11:00:00,12:30:00,16:30:00,23:15:00,11:00:00,12:30:00,16:30:00,23:15:00,,,16:30:00,23:15:00,11:00:00,12:30:00,16:30:00,23:15:00,"{""primary_tags"":""24""}",1.0,"46,52,16","Fatayers,Mojitos ,Sandwiches",Y,1.0,1.0,2020-01-05 18:56:58,2020-04-06 23:49:52,3,1,87
